icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,squawk,spi,position_source,extra_col_0,temperature,humidity,wind_speed,city,latitude,longitude,distance,delayed
a12747,CXK683  ,United States,1730559842.0,1730559842,-112.2692,33.5367,647.7,False,49.52,203.9,0.33,,609.6,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,556.1439744156622,0
a83bd8,N63ES   ,United States,1730559837.0,1730559842,-87.7608,41.787,,True,0.0,154.69,,,,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,14.859285321188082,0
a24720,RPA5615 ,United States,1730559842.0,1730559843,-81.7122,40.3041,9753.6,False,209.38,256.65,0.0,,10104.12,6776.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,526.8867580043692,0
ab0c96,N8106R  ,United States,1730559842.0,1730559842,-83.353,41.3638,1981.2,False,74.11,121.37,0.0,,2072.64,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,360.93922906803584,0
a1272d,UAL1552 ,United States,1730559843.0,1730559843,-106.724,35.1156,11277.6,False,257.75,47.26,0.0,,11551.92,757.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1062.8628626226698,1
a10d1e,EJA167  ,United States,1730559842.0,1730559842,-116.9513,32.6643,6675.12,False,242.31,80.84,19.18,,6835.14,2012.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,195.35334599046553,0
ab1380,N8122Z  ,United States,1730559842.0,1730559843,-88.9373,40.7731,853.44,False,47.98,274.3,1.95,,960.12,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,164.4426873684632,0
a1272f,UAL1447 ,United States,1730559749.0,1730559749,-86.6778,14.5591,10972.8,False,239.97,333.93,0.0,,11696.7,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,3029.281984912302,1
3c6510,DLH446  ,Germany,1730559842.0,1730559842,-9.6338,53.8523,10363.2,False,256.79,292.25,0.0,,10828.02,2506.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,4898.543361626528,1
a6c88a,DAL1510 ,United States,1730559639.0,1730559641,-80.3184,25.7859,15.24,False,70.09,86.63,-3.58,,38.1,2250.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1755.6547763318506,0
a2d27c,JBU2286 ,United States,1730559843.0,1730559843,-77.7996,41.6963,10668.0,False,264.75,69.17,0.0,,10965.18,4142.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,336.3755932732136,1
89617f,UAE163  ,United Arab Emirates,1730559843.0,1730559843,25.7509,44.658,10363.2,False,211.17,305.78,0.0,,10675.62,3221.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7632.728665313273,1
a988f0,DAL1029 ,United States,1730559842.0,1730559843,-77.8174,38.8521,11582.4,False,214.07,227.34,0.0,,11963.4,2662.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,386.3145509174111,1
440add,OEEBF   ,Austria,1730559842.0,1730559842,13.2266,48.3723,8039.1,False,98.88,323.25,2.93,,8435.34,2641.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6601.77196935238,0
89617c,UAE5GU  ,United Arab Emirates,1730559842.0,1730559842,19.3405,48.0995,10668.0,False,286.05,115.23,0.0,,11003.28,7647.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7010.145568279144,1
a12710,UAL247  ,United States,1730559842.0,1730559842,-84.699,39.3002,9540.24,False,226.25,328.01,-4.88,,9913.62,2322.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,378.76987815245127,0
a40b93,N36SR   ,United States,1730559842.0,1730559842,-81.5508,28.1583,1767.84,False,84.26,264.39,0.0,,1866.9,7016.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1554.2171649249005,0
a96ecb,CKS9707 ,United States,1730559621.0,1730559621,126.4821,37.4301,121.92,False,72.24,324.27,-3.9,,259.08,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,9649.63042444087,0
a12711,UAL2119 ,United States,1730559826.0,1730559826,-79.2236,29.8008,10972.8,False,238.21,197.34,0.0,,11582.4,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1299.751491948262,1
a12712,UAL1481 ,United States,1730559842.0,1730559842,-109.9624,34.6687,10972.8,False,205.81,245.48,0.0,,11193.78,1407.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,764.6634108593607,1
a7858e,JBU906  ,United States,1730559842.0,1730559842,-81.7801,42.0645,11269.98,False,266.25,92.66,0.0,,11559.54,3520.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,485.216765105606,1
a7ce94,N6019L  ,United States,1730559843.0,1730559843,-85.46,39.3794,784.86,False,62.31,251.71,0.33,,868.68,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,332.6750116905772,0
151dc8,AFL1125 ,Russian Federation,1730559841.0,1730559842,47.5922,44.968,10058.4,False,236.65,359.63,0.33,,10218.42,,False,0,13.12,49,6.69,New York,40.7128,-74.006,8877.528540578705,1
89617a,UAE922  ,United Arab Emirates,1730559457.0,1730559841,32.89,29.7886,10668.0,False,289.63,98.37,-0.33,,10957.56,7374.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,9177.762607389544,1
a8a5c1,N65626  ,United States,1730559842.0,1730559842,-83.3596,40.7032,1554.48,False,48.16,23.28,-0.33,,1623.06,2205.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,380.69456166384765,0
a842e7,QXE2055 ,United States,1730559776.0,1730559776,-121.3923,43.1942,11277.6,False,290.34,170.72,0.0,,11338.56,1504.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1051.0061647582904,1
ac2038,SWA2883 ,United States,1730559842.0,1730559843,-91.3746,42.5629,9128.76,False,239.46,138.57,-4.88,,9364.98,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,318.37517391784223,0
4bad07,TCKHG   ,Turkey,1730559842.0,1730559842,15.8315,45.3284,12192.0,False,221.1,289.15,0.33,,12633.96,6050.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6941.912637116452,1
acdcf5,N928M   ,United States,1730559842.0,1730559842,-88.7249,42.0279,784.86,False,49.7,323.84,-0.98,,876.3,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,92.30785071451189,0
a7d571,N6035F  ,United States,1730559837.0,1730559839,-80.6488,26.4901,571.5,False,47.91,93.08,0.0,,601.98,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1692.3627475662738,0
896192,UAE4PY  ,United Arab Emirates,1730559842.0,1730559843,3.5091,51.2326,12192.0,False,238.7,308.52,0.0,,12641.58,3262.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5834.067072957258,1
896191,UAE54J  ,United Arab Emirates,1730559842.0,1730559842,25.4577,44.7984,11887.2,False,283.11,125.68,0.0,,12192.0,7114.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7604.776974105002,1
4a3121,MSC2980 ,Romania,1730559837.0,1730559842,19.9676,42.4061,10363.2,False,220.73,326.31,0.0,,10805.16,6631.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7397.104017164917,1
ac2c99,N8839M  ,United States,1730559843.0,1730559843,-83.7886,35.8477,1181.1,False,75.57,11.39,-1.95,,1325.88,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,747.6614007211131,0
c02ae3,WJA2216 ,Canada,1730559842.0,1730559842,-113.4762,50.254,6362.7,False,208.07,161.7,7.8,,6217.92,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1841.2933116748377,0
3c15be,OCN68   ,Germany,1730559842.0,1730559843,7.3524,49.6884,5372.1,False,203.01,266.8,7.8,,5692.14,4126.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6151.855121423989,0
a12724,CXK524  ,United States,1730559843.0,1730559843,-112.2958,33.5257,358.14,False,41.65,25.62,3.9,,320.04,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,553.8569720233952,0
e4910b,AZU2631 ,Brazil,1730559842.0,1730559842,-46.5089,-22.5034,5486.4,False,120.48,232.98,0.0,,5806.44,,False,0,13.12,49,6.69,New York,40.7128,-74.006,7555.222530082918,0
a3059c,N294PA  ,United States,1730559842.0,1730559842,-81.62,28.8979,1341.12,False,51.18,120.17,0.65,,1386.84,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1482.8848820731164,0
e4910c,AZU2691 ,Brazil,1730559841.0,1730559842,-47.2267,-23.0883,2491.74,False,122.51,162.4,-5.53,,2636.52,,False,0,13.12,49,6.69,New York,40.7128,-74.006,7587.743208867977,0
e4910e,AZU9705 ,Brazil,1730559842.0,1730559842,-66.4183,17.7626,11277.6,False,244.84,131.76,0.0,,11910.06,,False,0,13.12,49,6.69,New York,40.7128,-74.006,2646.0330575540193,1
adb656,AAL819  ,United States,1730559497.0,1730559557,-75.831,22.3675,11582.4,False,238.28,315.61,0.0,,12230.1,,False,0,13.12,49,6.69,New York,40.7128,-74.006,2041.41897146878,1
151db9,UTA509  ,Russian Federation,1730559842.0,1730559842,50.3293,44.2945,11582.4,False,214.59,213.96,0.0,,11719.56,,False,0,13.12,49,6.69,New York,40.7128,-74.006,9074.701055042126,1
3c4b21,DLH402  ,Germany,1730559843.0,1730559843,7.0523,50.8106,7056.12,False,240.65,296.4,7.15,,7421.88,2522.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6082.1171856684405,0
505d0e,OMS100  ,Slovakia,1730559825.0,1730559825,13.6133,49.7736,563.88,False,34.48,88.29,-3.25,,739.14,,False,0,13.12,49,6.69,New York,40.7128,-74.006,6553.636375125627,0
a8922f,N651TW  ,United States,1730559842.0,1730559842,-75.5019,40.0938,3810.0,False,158.78,341.68,3.9,,3901.44,,False,0,13.12,49,6.69,New York,40.7128,-74.006,144.39214582649592,0
a1270a,UAL1702 ,United States,1730559839.0,1730559839,-113.8115,39.0014,10972.8,False,207.99,253.18,0.0,,11018.52,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,677.4290202845724,1
a1270b,UAL2394 ,United States,1730559842.0,1730559843,-76.8502,40.2515,5935.98,False,238.1,106.83,-5.2,,6134.1,2516.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,246.52837528074167,0
151daa,AFL423  ,Russian Federation,1730559842.0,1730559842,32.3409,39.181,10972.8,False,232.1,28.89,0.0,,11277.6,7354.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8439.954708698455,1
abc3ec,SWA2593 ,United States,1730559835.0,1730559835,-115.1463,36.0797,,True,0.0,351.56,,,,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,361.09702775422244,0
a1270d,N17324  ,United States,1730559842.0,1730559842,-85.8821,40.2772,1219.2,False,53.17,298.3,0.0,,1287.78,1200.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,230.5956736642096,0
151dac,AFL427  ,Russian Federation,1730559842.0,1730559842,35.9994,31.7171,10363.2,False,0.0,0.0,0.0,,9403.08,6164.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,9246.252899356045,1
151daf,AFL2146 ,Russian Federation,1730559842.0,1730559842,31.7378,37.4398,7330.44,False,208.02,205.49,-8.13,,7581.9,,False,0,13.12,49,6.69,New York,40.7128,-74.006,8528.178833453085,0
a7ce6c,N6018F  ,United States,1730559843.0,1730559843,-74.0463,40.0735,632.46,False,51.28,13.34,0.65,,678.18,,False,0,13.12,49,6.69,New York,40.7128,-74.006,71.071683738695,0
a09d22,FDX451  ,United States,1730559842.0,1730559842,-93.2454,33.2227,10668.0,False,253.43,85.34,0.0,,11170.92,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1080.6091423051428,1
aa4e80,AAL2252 ,United States,1730559842.0,1730559842,-72.5689,41.3371,10668.0,False,266.92,59.93,0.0,,10919.46,677.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,139.33551071592106,1
a6c868,N536TH  ,United States,1730559842.0,1730559842,-83.6799,34.3351,1074.42,False,54.08,64.65,-2.6,,1158.24,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,905.8206657603025,0
ac337e,SWA1813 ,United States,1730559842.0,1730559842,-82.5777,30.5821,8839.2,False,235.75,142.18,0.33,,9349.74,1575.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1332.5303317943772,0
a0b7f4,N1452U  ,United States,1730559842.0,1730559842,-80.0431,40.8544,777.24,False,56.54,82.68,-0.98,,830.58,,False,0,13.12,49,6.69,New York,40.7128,-74.006,509.7316916323801,0
a12778,UAL2227 ,United States,1730559842.0,1730559842,-97.9028,42.508,10972.8,False,170.08,266.53,0.0,,11201.4,2663.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,850.9015935352356,1
4adacb,SEVVK   ,Sweden,1730559667.0,1730559669,15.0498,59.2522,91.44,False,36.72,191.31,-3.58,,213.36,,False,0,13.12,49,6.69,New York,40.7128,-74.006,6183.839072670658,0
a24757,SWA811  ,United States,1730559842.0,1730559842,-77.4276,34.3428,11483.34,False,228.04,190.4,4.88,,12009.12,6527.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,768.7910447439375,1
a67883,JBU169  ,United States,1730559842.0,1730559842,-80.2244,35.2338,10972.8,False,228.33,193.82,0.0,,11498.58,6215.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,817.0769142359984,1
a10d56,SKW4691 ,United States,1730559842.0,1730559843,-98.8913,38.8921,10972.8,False,192.36,261.7,0.33,,11292.84,1547.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1011.1564951533331,1
aa6893,N77VK   ,United States,1730559842.0,1730559842,-96.1213,41.2156,2217.42,False,82.31,89.64,0.33,,2286.0,1200.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,712.0098381431491,0
aaec9b,N8027C  ,United States,1730559842.0,1730559842,-85.5309,42.8779,1981.2,False,88.64,114.33,-0.65,,2034.54,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,205.45375327100672,0
aa4230,GTI8531 ,United States,1730559843.0,1730559843,-91.0255,45.6574,10363.2,False,221.51,324.83,0.0,,10485.12,6250.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,500.96711760813474,1
c07a08,CGUFN   ,Canada,1730559842.0,1730559842,-72.8619,46.0234,701.04,False,44.35,232.07,-0.33,,762.0,,False,0,13.12,49,6.69,New York,40.7128,-74.006,597.2313212069316,0
896173,UAE256  ,United Arab Emirates,1730559842.0,1730559842,8.4075,40.5213,10363.2,False,229.05,100.35,0.0,,10767.06,1276.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6689.50594812994,1
781b13,CCA840  ,China,1730559842.0,1730559842,0.9667,45.5894,10972.8,False,258.81,352.69,0.0,,11330.94,5527.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5895.652523985379,1
a0b7dc,UAL395  ,United States,1730559842.0,1730559843,-84.194,38.7851,9745.98,False,216.45,326.54,0.0,,10142.22,3560.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,450.69869737566273,0
a4c2ad,JBU2220 ,United States,1730559843.0,1730559843,-73.7071,40.6201,205.74,False,65.99,300.96,-3.9,,281.94,703.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,27.290299728799994,0
896178,UAE244  ,United Arab Emirates,1730559843.0,1730559843,-72.8096,46.175,6545.58,False,229.45,49.27,10.4,,6515.1,,False,0,13.12,49,6.69,New York,40.7128,-74.006,614.5165228280873,0
c03dc9,CFXKI   ,Canada,1730559842.0,1730559842,-72.9074,45.4415,472.44,False,61.66,310.6,0.98,,533.4,,False,0,13.12,49,6.69,New York,40.7128,-74.006,532.8801859261848,0
a988cc,SKW5010 ,United States,1730559589.0,1730559591,-111.9948,33.4368,,True,0.06,92.81,,,,4306.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,582.9409671513702,0
ae10c1,C101    ,United States,1730559842.0,1730559842,-72.0016,40.9411,12192.0,False,203.34,229.82,-0.33,,12473.94,3516.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,170.9670621364034,1
896170,UAE9393 ,United Arab Emirates,1730559842.0,1730559842,-13.9222,53.4172,10058.4,False,257.04,277.82,0.0,,10477.5,4411.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,4625.522733972017,1
a7851c,DAL795  ,United States,1730559842.0,1730559843,-98.6864,40.4776,9745.98,False,200.88,261.31,0.33,,10027.92,2100.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,939.9996489297345,0
aa05e7,ENY3931 ,United States,1730559842.0,1730559843,-85.1838,42.4514,6705.6,False,181.66,271.46,0.0,,6896.1,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,211.91383501302954,0
a748f8,GJS4550 ,United States,1730559842.0,1730559842,-76.6385,38.1895,5791.2,False,220.92,18.18,-0.65,,6019.8,5010.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,360.2722328639484,0
a5dbba,N477GJ  ,United States,1730559842.0,1730559842,-78.3941,36.8762,5654.04,False,194.87,259.97,-5.53,,5913.12,3010.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,571.4366711457668,0
896187,UAE87Q  ,United Arab Emirates,1730559843.0,1730559843,20.8271,46.0259,11277.6,False,274.02,114.16,0.0,,11650.98,3064.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7229.566784701292,1
a60efc,N49NS   ,United States,1730559842.0,1730559842,-77.6675,34.7116,13106.4,False,260.86,180.9,0.0,,13624.56,1076.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,740.011417888487,1
896185,UAE32L  ,United Arab Emirates,1730559842.0,1730559842,18.6585,39.3813,11887.2,False,245.28,123.19,0.0,,12298.68,211.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7497.069654536298,1
adfccf,PAIN12  ,United States,1730559843.0,1730559843,-104.0123,39.7755,6461.76,False,176.93,62.84,9.1,,6606.54,1421.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1399.2925449636298,0
ab38a1,DAL1763 ,United States,1730559842.0,1730559842,-82.861,32.2661,9486.9,False,235.15,318.81,-4.88,,10005.06,7716.0,True,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1147.4254003386056,0
a437a6,N371BL  ,United States,1730559536.0,1730559541,-78.4011,35.5441,106.68,False,50.79,213.85,-2.28,,167.64,1200.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,690.8991265476831,0
896189,UAE752  ,United Arab Emirates,1730559840.0,1730559840,-5.676,33.9548,7513.32,False,247.21,73.19,4.23,,7749.54,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5949.2638985758485,0
896188,UAE323  ,United Arab Emirates,1730559800.0,1730559800,125.9852,37.4539,3131.82,False,151.66,259.64,5.53,,3253.74,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,9680.78893160615,0
acd0c2,PDT5730 ,United States,1730559843.0,1730559843,-75.8955,40.5589,4762.5,False,189.7,324.72,0.0,,4914.9,77.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,160.75295123986228,0
a988dd,N713TB  ,United States,1730559650.0,1730559653,-114.768,35.1866,2324.1,False,73.51,150.21,0.0,,2331.72,1200.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,342.6681649995098,0
896183,UAE31V  ,United Arab Emirates,1730559842.0,1730559843,12.5837,48.0915,11277.6,False,264.56,122.86,0.0,,11719.56,163.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6574.367219131866,1
a91535,UAL1643 ,United States,1730559842.0,1730559842,-77.811,37.6777,6522.72,False,221.11,23.88,-13.66,,6812.28,3577.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,470.6316428217298,0
896180,UAE373  ,United Arab Emirates,1730559734.0,1730559734,98.8143,14.0623,9380.22,False,237.6,273.48,2.93,,9928.86,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,13399.284920953185,0
a12750,UAL1923 ,United States,1730559841.0,1730559842,-100.3579,38.9057,11582.4,False,201.32,267.66,0.0,,11887.2,2171.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1128.6802066280218,1
ad5398,AAL1177 ,United States,1730559842.0,1730559842,-83.67,37.0689,11887.2,False,258.44,69.98,0.0,,12344.4,3652.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,633.2136400159495,1
a6a226,N5264K  ,United States,1730559842.0,1730559843,-76.2897,38.6301,2034.54,False,55.15,17.93,0.0,,2103.12,,False,0,13.12,49,6.69,New York,40.7128,-74.006,303.0691344737533,0
a9b39e,NKS1860 ,United States,1730559843.0,1730559843,-80.7633,25.783,1783.08,False,114.35,87.16,-0.33,,1889.76,536.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1770.0862851625475,0
a12753,UAL1480 ,United States,1730559843.0,1730559843,-74.8457,39.5034,9464.04,False,212.08,225.49,6.5,,9806.94,2656.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,152.1775226746648,0
a4bbef,ASI908  ,United States,1730559842.0,1730559842,-111.8197,33.2618,464.82,False,38.08,51.58,-2.93,,426.72,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,602.1635438979549,0
e49d94,PPSLT   ,Brazil,1730559758.0,1730559770,-46.7482,-23.555,838.2,False,37.68,75.77,-2.6,,899.16,,False,0,13.12,49,6.69,New York,40.7128,-74.006,7653.903085547378,0
a12755,UAL1344 ,United States,1730559842.0,1730559843,-74.3119,39.9432,7231.38,False,195.92,216.03,9.75,,7482.84,1631.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,89.3236057595925,0
e49d96,SAFE03  ,Brazil,1730559785.0,1730559785,-46.3166,-23.6731,1196.34,False,44.82,48.26,0.65,,1242.06,,False,0,13.12,49,6.69,New York,40.7128,-74.006,7682.579893709161,0
40690a,EZY28TB ,United Kingdom,1730559842.0,1730559842,-1.412,51.433,6278.88,False,201.44,102.69,9.1,,6659.88,7313.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5502.926543438517,0
ac2082,SWA3143 ,United States,1730559842.0,1730559842,-81.2936,32.1157,11887.2,False,235.71,9.42,0.33,,12496.8,1103.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1155.4288554314026,1
a66576,DAL482  ,United States,1730559843.0,1730559843,-109.0867,32.5196,10066.02,False,255.62,102.55,-0.33,,10355.58,3305.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,869.4263331029377,1
ac2086,N8802U  ,United States,1730559842.0,1730559842,-76.1567,39.1371,662.94,False,48.39,223.71,1.3,,731.52,,False,0,13.12,49,6.69,New York,40.7128,-74.006,253.78057074614227,0
a0b7bd,UAL580  ,United States,1730559842.0,1730559842,-114.6336,45.3508,8854.44,False,242.47,99.4,0.0,,8740.14,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1291.747477072165,0
a4d5fb,N410V   ,United States,1730559838.0,1730559838,-91.0574,38.3369,800.1,False,62.92,150.08,-2.6,,868.68,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,489.81149407683444,0
a79898,DAL1378 ,United States,1730559842.0,1730559842,-83.9973,38.3972,10058.4,False,236.77,178.13,0.0,,10439.4,7262.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,495.093202367438,1
a0b7ba,UAL2635 ,United States,1730559682.0,1730559682,-108.6057,39.7452,10675.62,False,243.29,77.67,0.0,,10820.4,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1065.281041305692,1
c031a0,ASP653  ,Canada,1730559842.0,1730559843,-113.6557,49.8937,13106.4,False,208.85,354.35,0.0,,12961.62,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1799.3037159953985,1
0d0d6d,VOI3192 ,Mexico,1730559842.0,1730559842,-115.3349,31.197,11026.14,False,225.98,133.43,4.88,,11285.22,1475.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,418.01709482789437,1
a842a9,NKS2022 ,United States,1730559843.0,1730559843,-77.6013,41.1472,8839.2,False,286.45,99.61,0.0,,9136.38,6677.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,306.60624443760616,0
ab38aa,DAL2580 ,United States,1730559842.0,1730559842,-85.9514,38.7366,11582.4,False,219.79,334.93,0.0,,12009.12,6765.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,376.8635363118701,1
4b5d98,ATL779  ,Switzerland,1730559840.0,1730559840,8.5573,47.4543,,True,1.29,146.25,,,,,False,0,13.12,49,6.69,New York,40.7128,-74.006,6337.932775591143,0
