callsign,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,position_source,extra_col_0
JIA5324 ,1733862183.0,1733862184,-81.2567,31.6883,9441.18,False,262.28,19.36,0.33,,False,0
GOMTX   ,1733862312.0,1733862313,9.42,49.8655,12496.8,False,241.82,109.9,-0.33,,False,0
N777QL  ,1733862312.0,1733862312,-87.8895,41.9551,13106.4,False,244.95,343.28,0.0,,False,0
EZY2034 ,1733862129.0,1733862129,0.2098,39.9378,11582.4,False,230.86,16.17,0.0,,False,0
N4171Q  ,1733862313.0,1733862313,-117.5625,33.2791,1569.72,False,67.29,126.61,0.33,,False,0
AAL1851 ,1733862305.0,1733862306,-90.6785,38.7151,10972.8,False,169.2,226.36,0.0,,False,0
SKW3978 ,1733862238.0,1733862245,-92.4109,42.2504,9852.66,False,209.07,320.59,-5.2,,False,0
BAW352  ,1733862311.0,1733862313,0.3554,49.9399,10439.4,False,220.08,143.08,1.63,,False,0
AAR211  ,1733862277.0,1733862277,126.8533,37.3061,1447.8,False,132.08,257.86,-0.98,,False,0
SWA2928 ,1733862280.0,1733862283,-104.6611,39.7978,1790.7,False,72.54,0.0,-3.9,,False,0
,1733862289.0,1733862289,27.6681,41.458,4381.5,False,165.57,75.79,-7.8,,False,0
JAL36   ,1733862229.0,1733862229,138.9607,34.1814,6766.56,False,258.15,52.86,-2.6,,False,0
N480LF  ,1733862313.0,1733862313,-76.2887,41.0375,358.14,False,65.58,250.29,0.0,,False,0
DAL612  ,1733862132.0,1733862132,-69.7426,19.442,10370.82,False,223.66,5.15,0.0,,False,0
DAL3096 ,1733862307.0,1733862307,-83.3048,34.5719,7094.22,False,173.6,223.2,-7.15,,False,0
,1733862058.0,1733862088,-90.2566,33.3449,3665.22,False,141.36,171.84,0.0,,False,0
SKR     ,1733862313.0,1733862313,150.9308,-34.3808,1173.48,False,65.34,180.9,0.0,,False,0
FIN5AZ  ,1733862113.0,1733862309,24.8,59.4484,990.6,False,132.32,36.78,0.0,,False,0
N25ZG   ,1733862225.0,1733862225,-86.7929,36.4385,2461.26,False,156.18,19.03,12.68,,False,0
LYD01B  ,1733862312.0,1733862313,6.7953,50.2434,8229.6,False,111.69,91.85,0.0,,False,0
TRA73V  ,1733862313.0,1733862313,5.1507,50.5636,8336.28,False,251.51,311.35,-20.81,,False,0
,1733862030.0,1733862030,2.3178,39.4033,9745.98,False,270.79,87.82,-2.6,,False,0
CFE72AN ,1733862313.0,1733862313,-3.8633,55.7411,2217.42,False,108.23,114.13,-3.9,,False,0
UAL1701 ,1733862217.0,1733862217,-81.9482,38.4142,11277.6,False,295.94,93.79,0.0,,False,0
FIN8DP  ,1733862312.0,1733862312,25.269,61.311,6400.8,False,123.99,180.48,0.65,,False,0
AAL1689 ,1733862309.0,1733862309,-75.6957,41.5369,9753.6,False,184.97,290.85,0.0,,False,0
AAL1569 ,1733862310.0,1733862310,-94.1839,32.4191,9784.08,False,263.12,112.65,4.23,,False,0
DAL383  ,1733862089.0,1733862089,-93.9289,39.3894,11285.22,False,278.76,80.87,0.0,,False,0
N22146  ,1733862294.0,1733862294,-82.0297,29.1281,853.44,False,55.82,340.06,-0.33,,False,0
SWA259  ,1733862221.0,1733862222,-79.2604,39.7092,9456.42,False,256.87,105.57,-2.93,,False,0
MAC118  ,1733862170.0,1733862173,-3.0135,39.7585,10668.0,False,224.6,192.03,-0.33,,False,0
EJA469  ,1733862297.0,1733862297,-94.4039,42.1014,12359.64,False,249.42,25.67,-6.18,,False,0
N7954N  ,1733862306.0,1733862307,-97.6921,35.9194,1889.76,False,59.61,244.98,-0.33,,False,0
UAL2087 ,1733862028.0,1733862028,-77.5365,39.2415,1744.98,False,118.78,75.96,-5.53,,False,0
ASA15   ,1733862312.0,1733862312,-88.9053,45.4277,10363.2,False,218.85,282.08,0.0,,False,0
LXJ594  ,1733862310.0,1733862310,-80.6423,42.5195,8534.4,False,189.85,270.93,-0.33,,False,0
N3421Y  ,1733862310.0,1733862310,-118.4942,34.8028,3208.02,False,73.39,117.1,0.0,,False,0
CFE557  ,1733862301.0,1733862313,0.518,51.5155,8587.74,False,150.29,237.72,-4.23,,False,0
,1733862229.0,1733862229,-111.4936,33.8334,4564.38,False,169.16,238.05,-8.13,,False,0
BAW493U ,1733862176.0,1733862176,-0.8471,51.1596,2453.64,False,155.39,55.52,-3.9,,False,0
N22TB   ,1733862312.0,1733862312,-80.7807,35.7038,6096.0,False,101.78,209.03,-0.33,,False,0
N95VY   ,1733862228.0,1733862229,-111.8591,33.6891,10058.4,False,209.82,153.18,0.0,,False,0
,1733862085.0,1733862085,-80.9427,35.5337,1211.58,False,88.74,175.68,0.33,,False,0
DAL1246 ,1733862307.0,1733862307,-86.401,39.4816,10363.2,False,231.51,334.74,0.0,,False,0
UAL1590 ,1733862313.0,1733862313,-75.8196,40.3412,8961.12,False,191.63,238.61,5.53,,False,0
AAL3148 ,1733862270.0,1733862274,-76.0543,39.6774,9144.0,False,198.62,225.21,0.0,,False,0
,1733862053.0,1733862053,-111.6688,40.1208,1531.62,False,50.33,139.14,-0.98,,False,0
UAL1915 ,1733862110.0,1733862110,-108.9668,35.3877,11582.4,False,226.08,227.31,0.0,,False,0
GAC653U ,1733862162.0,1733862275,2.572,49.9305,10492.74,False,157.91,40.9,0.0,,False,0
TOM71M  ,1733862102.0,1733862102,17.5932,46.6187,10972.8,False,240.15,307.16,0.0,,False,0
,1733862304.0,1733862304,-78.9408,35.9236,2118.36,False,163.2,23.01,13.0,,False,0
,1733862295.0,1733862295,-81.3479,28.3565,975.36,False,114.07,221.53,16.26,,False,0
GEC8320 ,1733862313.0,1733862313,0.0388,51.9033,7071.36,False,246.64,302.13,-9.75,,False,0
N383AC  ,1733862312.0,1733862312,-122.1053,37.4719,121.92,False,35.03,150.05,0.0,,False,0
SWA3648 ,1733862075.0,1733862286,-116.1467,33.3977,6560.82,False,191.42,206.15,-10.08,,False,0
NKS873  ,1733862311.0,1733862311,-119.1973,33.7819,6187.44,False,208.04,120.62,-11.05,,False,0
,1733862231.0,1733862231,-85.2845,31.0442,12192.0,False,174.5,304.06,-0.33,,False,0
NOS252  ,1733862293.0,1733862309,12.1917,41.898,495.3,False,68.99,162.65,-3.58,,False,0
SAS4189 ,1733862082.0,1733862082,5.3728,59.6714,3360.42,False,181.2,168.37,0.33,,False,0
GPD438  ,1733862307.0,1733862307,-75.8531,43.6464,5486.4,False,116.39,286.43,0.0,,False,0
DAL813  ,1733862270.0,1733862270,-104.9819,37.7936,10363.2,False,258.2,212.14,0.33,,False,0
N242PJ  ,1733862306.0,1733862306,-80.0669,40.6441,12192.0,False,140.45,180.63,3.25,,False,0
BAW183  ,1733862312.0,1733862312,-0.6593,52.2022,5547.36,False,214.37,316.85,9.1,,False,0
YEL8    ,1733862312.0,1733862312,-121.9428,37.5597,6705.6,False,170.67,342.28,13.66,,False,0
CNV4237 ,1733862312.0,1733862312,-121.4536,38.0247,2453.64,False,140.99,279.87,-5.53,,False,0
VOL06   ,1733862064.0,1733862065,176.5072,-38.2263,1097.28,False,0.0,0.0,0.0,,False,0
EJA945  ,1733862263.0,1733862267,-118.7186,43.0165,11887.2,False,237.78,156.54,0.0,,False,0
VOZ808  ,1733862313.0,1733862313,149.5099,-35.3184,11582.4,False,199.26,234.67,0.0,,False,0
JBU1694 ,1733862294.0,1733862295,-81.1922,28.4915,3192.78,False,169.07,346.09,4.23,,False,0
VOZ804  ,1733862313.0,1733862313,146.4855,-37.0043,8534.4,False,159.52,236.31,0.0,,False,0
ASA1259 ,1733862169.0,1733862169,-122.7319,46.5904,4770.12,False,178.03,358.84,-9.43,,False,0
N2822S  ,1733862032.0,1733862288,-97.422,30.7291,1249.68,False,41.03,262.07,-0.33,,False,0
NJE618M ,1733862206.0,1733862206,7.1986,50.8169,320.04,False,72.06,316.74,-3.25,,False,0
,1733862288.0,1733862288,-98.4813,29.792,3360.42,False,161.76,15.49,11.38,,False,0
SAS446  ,1733862310.0,1733862310,12.2016,56.7941,6705.6,False,203.22,0.58,0.0,,False,0
RXA3513 ,1733862312.0,1733862312,145.2305,-38.6014,4572.0,False,132.61,160.51,0.0,,False,0
ASP556  ,1733862164.0,1733862164,-73.5458,44.3398,9204.96,False,224.02,2.63,-16.58,,False,0
DAL974  ,1733862309.0,1733862312,-74.5594,40.6888,5387.34,False,180.29,250.32,8.45,,False,0
DHK3999 ,1733862312.0,1733862312,-1.5515,52.8417,655.32,False,79.27,88.14,-4.55,,False,0
DAL1525 ,1733862223.0,1733862223,-83.3639,29.8142,9753.6,False,231.89,327.23,0.0,,False,0
SAS1501 ,1733862299.0,1733862313,6.5259,53.303,11582.4,False,265.25,235.91,0.0,,False,0
SAS812  ,1733862313.0,1733862313,1.3774,52.2351,10736.58,False,187.0,54.52,5.2,,False,0
AAR243  ,1733862312.0,1733862312,-150.8877,57.4979,10058.4,False,260.41,279.67,0.0,,False,0
QTR3057 ,1733862061.0,1733862061,49.5694,28.2219,11125.2,False,255.63,140.06,-16.91,,False,0
JTL35   ,1733862305.0,1733862305,-83.3619,41.424,12192.0,False,166.52,273.72,0.0,,False,0
SAS78C  ,1733862311.0,1733862311,11.6539,55.4483,3619.5,False,163.66,55.76,-5.85,,False,0
ANZ221  ,1733862312.0,1733862312,152.8229,-33.9759,8488.68,False,162.66,243.52,-4.88,,False,0
JZA5    ,1733862313.0,1733862313,-75.1171,45.212,3337.56,False,127.51,128.12,0.33,,False,0
SKW168F ,1733862251.0,1733862254,-122.8351,47.38,5059.68,False,178.63,225.82,8.13,,False,0
BEL3LY  ,1733862312.0,1733862313,5.8676,49.9479,9906.0,False,210.0,149.85,5.2,,False,0
POE506  ,1733862298.0,1733862310,-80.3562,36.7185,11277.6,False,234.21,8.72,-0.33,,False,0
BEL18A  ,1733862252.0,1733862293,4.522,50.9406,1188.72,False,127.23,297.19,8.78,,False,0
BEL5DF  ,1733862312.0,1733862313,6.6646,48.9689,11673.84,False,191.02,140.14,9.43,,False,0
AAL3098 ,1733862313.0,1733862313,-85.3826,39.0645,10668.0,False,317.36,59.4,0.0,,False,0
QTR861  ,1733862116.0,1733862116,85.8276,22.8419,10972.8,False,213.83,275.11,0.0,,False,0
,1733862227.0,1733862229,-110.7936,35.0662,10668.0,False,277.58,135.83,0.0,,False,0
,1733862289.0,1733862289,28.4488,41.2488,3451.86,False,133.81,190.19,-8.13,,False,0
FDX9    ,1733862313.0,1733862313,-0.2744,51.3682,5242.56,False,201.37,325.09,-9.1,,False,0
N993CE  ,1733862312.0,1733862312,-84.8245,40.9579,11582.4,False,173.8,217.79,0.33,,False,0
,1733862305.0,1733862305,27.4976,41.424,5844.54,False,190.02,73.97,-3.9,,False,0
TWB106  ,1733862242.0,1733862242,102.7085,14.4137,8839.2,False,235.37,69.66,0.0,,False,0
N998CA  ,1733862270.0,1733862270,-77.5076,38.4803,10058.4,False,240.84,4.04,0.0,,False,0
UAL7    ,1733862268.0,1733862268,-118.7593,47.956,9753.6,False,229.17,282.45,0.0,,False,0
N802VT  ,1733862313.0,1733862313,-73.3551,41.7415,4541.52,False,148.85,2.77,0.0,,False,0
ROU1697 ,1733862301.0,1733862301,-75.4533,44.8778,4267.2,False,153.0,27.0,0.0,,False,0
TOM1YN  ,1733862312.0,1733862312,-1.3159,50.0534,11582.4,False,215.87,7.53,0.0,,False,0
TOM5BK  ,1733862310.0,1733862310,-3.3178,50.1804,3589.02,False,161.76,332.54,-8.13,,False,0
,1733862289.0,1733862305,28.1678,41.5882,3840.48,False,144.32,129.65,-6.5,,False,0
NKS3787 ,1733862313.0,1733862313,-107.7121,38.2284,11269.98,False,228.86,66.84,0.0,,False,0
N915TD  ,1733862295.0,1733862295,-82.341,28.4776,518.16,False,56.08,271.05,0.0,,False,0
JBU519  ,1733862310.0,1733862310,-82.4466,35.2996,10271.76,False,181.89,225.46,-4.23,,False,0
NKS1066 ,1733862290.0,1733862309,-87.6191,41.9658,1478.28,False,87.98,270.67,-4.23,,False,0
ASP864  ,1733862202.0,1733862256,-75.4275,41.2273,4137.66,False,168.65,119.61,-8.78,,False,0
KAP412  ,1733862312.0,1733862312,-70.5672,41.9358,1463.04,False,81.36,162.71,0.33,,False,0
ASA277  ,1733862223.0,1733862223,-82.275,27.0401,8900.16,False,240.97,110.76,-4.88,,False,0
JZA719  ,1733862313.0,1733862313,-88.7542,44.7681,10972.8,False,204.08,277.82,0.0,,False,0
ENY3365 ,1733862034.0,1733862310,-89.3517,37.6518,10972.8,False,173.94,190.91,0.0,,False,0
DZR355  ,1733862296.0,1733862296,-82.6475,28.6738,10363.2,False,224.09,319.66,-0.33,,False,0
,1733862288.0,1733862288,-95.9897,28.7431,11277.6,False,267.47,24.79,0.0,,False,0
ETD97D  ,1733862313.0,1733862313,0.5109,51.3508,3413.76,False,166.12,102.7,5.2,,False,0
,1733862145.0,1733862145,-2.5331,40.978,6797.04,False,221.77,67.06,7.8,,False,0
DAL1723 ,1733862313.0,1733862313,-87.9243,41.7373,11277.6,False,277.42,88.19,0.33,,False,0
IBE1402 ,1733862312.0,1733862312,6.3753,43.1027,10965.18,False,242.57,51.89,-0.33,,False,0
AAL3264 ,1733862313.0,1733862313,-79.3295,35.5232,6835.14,False,262.28,70.64,6.83,,False,0
,1733862125.0,1733862125,0.8948,40.4734,9144.0,False,180.64,227.77,-8.13,,False,0
TROY307 ,1733862310.0,1733862310,-118.5833,33.4774,7246.62,False,149.4,127.3,-6.18,,False,0
TVF82AJ ,1733862312.0,1733862313,14.0081,50.0734,1935.48,False,145.33,275.89,16.58,,False,0
SWA687  ,1733862025.0,1733862306,-89.236,38.4274,11582.4,False,181.17,276.36,0.0,,False,0
EAG49BG ,1733862312.0,1733862312,-4.084,53.8415,3672.84,False,146.41,304.7,-0.33,,False,0
N919VE  ,1733862289.0,1733862292,-105.4207,39.7405,10980.42,False,226.83,257.82,0.98,,False,0
EWG30A  ,1733862292.0,1733862292,13.3806,52.3245,274.32,False,62.09,68.11,-3.25,,False,0
EAG7FT  ,1733862313.0,1733862313,-2.6536,53.1111,4267.2,False,151.47,312.52,0.33,,False,0
N2322Y  ,1733862028.0,1733862028,-83.4977,42.6246,952.5,False,49.48,224.16,0.0,,False,0
EWG97P  ,1733862312.0,1733862312,9.7098,53.5133,769.62,False,113.54,75.84,-1.95,,False,0
AAL2096 ,1733862116.0,1733862116,-109.7621,35.5307,11277.6,False,270.24,94.04,-0.33,,False,0
,1733862268.0,1733862285,-84.1755,36.2164,10363.2,False,283.12,76.44,0.33,,False,0
DAL2239 ,1733862304.0,1733862304,-77.7273,34.3539,11574.78,False,212.39,191.88,0.0,,False,0
FJO51Z  ,1733862312.0,1733862312,7.3639,48.0201,12496.8,False,228.26,156.21,0.0,,False,0
SWA3552 ,1733862311.0,1733862311,-97.4399,34.55,9342.12,False,203.9,168.95,11.05,,False,0
BEL7SD  ,1733862303.0,1733862303,-3.8453,40.7686,11590.02,False,236.79,25.34,-0.33,,False,0
DAL657  ,1733862303.0,1733862303,-92.7125,40.8272,9456.42,False,273.27,76.72,0.0,,False,0
JBU565  ,1733862312.0,1733862312,-73.1658,41.5921,10020.3,False,186.98,225.45,7.48,,False,0
N285PH  ,1733862088.0,1733862088,-91.9427,39.9966,11887.2,False,301.22,64.62,0.0,,False,0
N390TC  ,1733862295.0,1733862295,-81.6135,28.6634,762.0,False,48.09,304.54,4.55,,False,0
,1733862229.0,1733862229,-112.4759,34.7522,7353.3,False,132.87,2.66,0.0,,False,0
GTI8542 ,1733862312.0,1733862312,-97.7614,30.3272,10363.2,False,206.64,283.24,0.0,,False,0
TVF82KN ,1733862296.0,1733862302,-1.2982,47.2985,10226.04,False,197.81,51.76,-6.83,,False,0
RYR3HM  ,1733862312.0,1733862312,6.6002,43.1785,10972.8,False,248.7,52.4,0.33,,False,0
BEL9GZ  ,1733862313.0,1733862313,4.8912,50.7003,4236.72,False,181.42,158.89,12.03,,False,0
LXJ335  ,1733862313.0,1733862313,-78.7837,36.071,11788.14,False,262.54,25.66,-7.8,,False,0
LXJ583  ,1733862306.0,1733862307,-81.8553,30.0178,12199.62,False,209.49,189.18,-6.83,,False,0
LPW     ,1733862312.0,1733862313,145.0608,-37.9263,480.06,False,52.77,330.19,6.18,,False,0
AAL1672 ,1733862313.0,1733862313,-117.5513,33.5838,7078.98,False,221.05,106.49,6.5,,False,0
N687HB  ,1733862270.0,1733862270,-77.9824,38.2355,5791.2,False,155.53,15.74,0.0,,False,0
AMX470  ,1733862086.0,1733862086,-98.7915,20.6149,9052.56,False,239.05,27.01,8.13,,False,0
AAL1572 ,1733862295.0,1733862295,-80.7243,28.3206,10416.54,False,245.08,157.15,-4.88,,False,0
IUJ     ,1733862177.0,1733862177,142.854,-39.1394,411.48,False,72.62,159.25,-1.3,,False,0
ANZ719M ,1733862064.0,1733862064,172.1789,-43.6642,4061.46,False,81.41,220.13,4.55,,False,0
,1733862117.0,1733862117,-95.9829,37.6229,7795.26,False,162.14,263.26,-10.73,,False,0
,1733862224.0,1733862289,-121.5443,37.0535,967.74,False,43.41,5.44,-0.33,,False,0
,1733862224.0,1733862224,-119.3223,38.7401,10668.0,False,238.56,184.95,0.0,,False,0
BPX293  ,1733862294.0,1733862294,-81.2519,29.3564,1661.16,False,63.69,350.23,0.0,,False,0
DAL1747 ,1733862107.0,1733862175,-81.8603,31.0914,10668.0,False,242.84,0.85,3.9,,False,0
SAS28K  ,1733862312.0,1733862312,9.5545,50.4243,10363.2,False,219.85,14.36,0.33,,False,0
AAL2336 ,1733862271.0,1733862287,-96.9151,33.5176,10058.4,False,304.95,75.54,-0.33,,False,0
SKW5344 ,1733862294.0,1733862294,-103.3393,43.608,9753.6,False,267.09,176.13,-0.33,,False,0
LXJ424  ,1733862312.0,1733862312,-76.8034,39.7602,10995.66,False,182.82,215.03,4.55,,False,0
,1733862310.0,1733862310,-118.6526,34.0504,251.46,False,35.02,79.85,4.88,,False,0
N228BA  ,1733862292.0,1733862292,-80.2631,36.0237,5486.4,False,152.24,213.42,-7.8,,False,0
SWA749  ,1733862254.0,1733862287,-98.1429,33.0236,10919.46,False,180.76,291.01,0.0,,False,0
WUP882  ,1733862312.0,1733862312,-82.2964,34.4911,6012.18,False,82.88,189.29,5.2,,False,0
N560US  ,1733862311.0,1733862311,-82.5417,37.9871,13106.4,False,166.49,249.94,0.0,,False,0
AFR41LL ,1733862205.0,1733862205,5.2291,43.5411,3467.1,False,148.72,184.96,-9.1,,False,0
AFR63VE ,1733862312.0,1733862312,2.0959,48.6414,1036.32,False,70.91,61.39,-2.93,,False,0
,1733862059.0,1733862059,-119.4541,46.1018,12192.0,False,187.94,342.81,0.0,,False,0
RYR77ZK ,1733862303.0,1733862303,-5.7746,39.6692,11277.6,False,214.55,254.56,0.0,,False,0
DAL1031 ,1733862312.0,1733862312,-82.5732,41.0175,8161.02,False,220.42,337.21,-7.8,,False,0
,1733862308.0,1733862308,-77.3038,38.0537,4267.2,False,182.79,13.84,-8.78,,False,0
N123CH  ,1733862224.0,1733862307,-82.5541,29.0672,5471.16,False,115.73,302.84,0.0,,False,0
TUI1VE  ,1733862120.0,1733862121,25.1448,38.929,10972.8,False,214.67,332.76,0.0,,False,0
,1733862205.0,1733862205,-111.4597,40.7107,5981.7,False,205.29,113.48,5.85,,False,0
AAL1616 ,1733862085.0,1733862086,-81.4661,35.5032,2849.88,False,153.17,99.08,0.33,,False,0
SCX427  ,1733862310.0,1733862312,-117.8948,33.9863,2118.36,False,79.31,262.92,-3.9,,False,0
N152LT  ,1733862084.0,1733862084,-122.0406,47.9796,548.64,False,19.66,353.99,-1.3,,False,0
LXJ508  ,1733862313.0,1733862313,-82.3844,28.4649,11696.7,False,231.82,170.93,-7.8,,False,0
N610SP  ,1733862285.0,1733862285,-122.2409,37.5042,-60.96,False,34.58,316.81,-2.28,,False,0
DAL2288 ,1733862311.0,1733862311,-92.8548,44.698,1554.48,False,99.0,15.99,-7.48,,False,0
DAL459  ,1733862313.0,1733862313,-72.0313,42.6128,5311.14,False,215.83,99.33,-7.8,,False,0
EDV4823 ,1733862310.0,1733862310,-80.499,36.4823,5897.88,False,211.23,338.87,9.75,,False,0
SKW3779 ,1733862312.0,1733862312,-122.5176,43.8467,9144.0,False,205.86,358.42,0.0,,False,0
GEC8346 ,1733862311.0,1733862312,13.4647,48.1756,11894.82,False,217.61,118.99,0.0,,False,0
POE372  ,1733862313.0,1733862313,-90.1754,49.1764,11277.6,False,250.05,98.28,0.0,,False,0
CFS100  ,1733862312.0,1733862312,-117.4851,47.5037,1988.82,False,76.9,188.08,0.0,,False,0
JMP802  ,1733862313.0,1733862313,8.481,47.4014,4579.62,False,117.89,174.24,0.0,,False,0
PUL105  ,1733862306.0,1733862306,-79.7274,43.7778,2476.5,False,118.88,172.29,0.65,,False,0
SKW6458 ,1733862074.0,1733862075,-115.6948,33.7025,5669.28,False,202.92,97.58,11.05,,False,0
POE451  ,1733862249.0,1733862249,-105.9757,51.9601,2971.8,False,135.25,284.09,-5.53,,False,0
MAC364F ,1733862312.0,1733862312,-5.9181,36.0117,2887.98,False,143.47,215.51,-7.48,,False,0
RPA3470 ,1733862070.0,1733862070,-85.4457,41.0668,9144.0,False,199.01,296.23,0.0,,False,0
N15R    ,1733862085.0,1733862085,-81.2075,34.5594,5486.4,False,114.22,347.78,0.0,,False,0
CEB760  ,1733862131.0,1733862131,115.148,4.7,11277.6,False,229.29,35.69,0.0,,False,0
DXT9686 ,1733862165.0,1733862166,48.3464,42.0731,11887.2,False,201.97,352.24,0.33,,False,0
VIR354  ,1733862282.0,1733862282,13.6886,47.8195,10660.38,False,236.53,115.78,0.0,,False,0
,1733862199.0,1733862202,-7.7716,34.6379,10454.64,False,237.69,176.15,-4.88,,False,0
RPA3450 ,1733862312.0,1733862312,-74.6454,40.5022,1790.7,False,151.3,99.59,0.0,,False,0
AIQ234  ,1733862281.0,1733862281,102.0259,14.1244,10027.92,False,230.25,69.05,3.9,,False,0
QXE2347 ,1733862310.0,1733862312,-123.1535,45.7243,9448.8,False,229.57,178.07,0.0,,False,0
N60XG   ,1733862287.0,1733862288,-84.4157,35.8435,5875.02,False,119.59,279.91,11.7,,False,0
SWA339  ,1733862233.0,1733862293,-83.073,28.5309,4099.56,False,173.94,150.4,-9.75,,False,0
DAL1312 ,1733862107.0,1733862162,-81.2316,32.0891,10660.38,False,263.98,29.41,0.0,,False,0
QXE2052 ,1733862169.0,1733862308,-121.7874,44.34,10972.8,False,214.9,332.64,0.33,,False,0
EJA646  ,1733862306.0,1733862307,-79.6393,42.8276,12192.0,False,160.91,274.03,0.0,,False,0
LXJ468  ,1733862126.0,1733862309,-80.6837,31.8594,13106.4,False,198.37,207.83,0.0,,False,0
N648JS  ,1733862274.0,1733862274,-82.5118,40.2775,6096.0,False,100.35,204.86,0.0,,False,0
RGN1811 ,1733862173.0,1733862173,-3.2092,41.8722,6035.04,False,187.73,22.56,-10.73,,False,0
N52PE   ,1733862281.0,1733862287,-105.9049,39.6591,5379.72,False,159.48,130.42,-3.9,,False,0
,1733862228.0,1733862229,-112.0961,33.8299,1516.38,False,57.17,285.66,0.0,,False,0
SKW5264 ,1733862312.0,1733862312,-117.0905,34.1962,10668.0,False,251.15,106.54,0.0,,False,0
PDT5883 ,1733862304.0,1733862304,-77.5935,36.1452,7620.0,False,254.63,58.72,0.33,,False,0
POE262  ,1733862312.0,1733862312,-75.9685,45.0555,1219.2,False,119.97,53.72,-0.33,,False,0
N745BA  ,1733862246.0,1733862246,-112.187,41.3308,2415.54,False,51.37,262.52,-0.65,,False,0
MAC341A ,1733862303.0,1733862303,3.6997,44.6681,8168.64,False,199.3,53.4,-4.55,,False,0
EZY74DY ,1733862313.0,1733862313,-3.1662,54.1121,11216.64,False,215.08,162.17,6.5,,False,0
QLK340D ,1733862224.0,1733862224,149.8516,-32.2543,7018.02,False,199.68,35.25,0.33,,False,0
QLK408D ,1733862311.0,1733862312,147.1474,-35.6086,7620.0,False,206.42,60.43,0.0,,False,0
AWI6069 ,1733862025.0,1733862036,-89.109,40.4169,3002.28,False,133.87,217.66,-4.88,,False,0
,1733862032.0,1733862032,-97.3797,30.903,998.22,False,54.5,72.42,-2.28,,False,0
DAL360  ,1733862270.0,1733862270,-77.2421,38.2507,3124.2,False,168.69,14.12,-6.5,,False,0
SCX3035 ,1733862309.0,1733862309,-94.0923,33.5725,7620.0,False,278.2,68.75,0.33,,False,0
EXS7JF  ,1733862312.0,1733862312,-2.222,48.0753,10972.8,False,215.08,19.13,0.0,,False,0
,1733862062.0,1733862062,-110.0393,50.0256,11582.4,False,262.83,215.68,0.0,,False,0
AAL1661 ,1733862085.0,1733862085,-81.6247,35.4964,3573.78,False,140.38,83.27,-5.2,,False,0
EJA436  ,1733862223.0,1733862223,-83.0498,28.9303,8237.22,False,191.49,331.78,5.2,,False,0
,1733862032.0,1733862032,-47.0379,-23.7902,5341.62,False,121.58,300.8,8.78,,False,0
FFT32   ,1733862132.0,1733862132,-70.7922,20.8152,11277.6,False,254.87,132.55,0.0,,False,0
VJT779  ,1733862312.0,1733862312,-4.4809,53.445,14935.2,False,241.53,101.55,0.0,,False,0
QLK1D   ,1733862224.0,1733862224,151.1793,-33.9144,259.08,False,66.4,167.47,-4.23,,False,0
BAW43   ,1733862030.0,1733862237,1.9507,42.7087,9448.8,False,255.07,168.01,0.33,,False,0
MXY943  ,1733862312.0,1733862312,-78.2634,35.2571,9144.0,False,209.4,217.71,0.0,,False,0
LWI232  ,1733862312.0,1733862313,11.7432,44.126,8839.2,False,219.68,131.87,0.0,,False,0
N483EC  ,1733862270.0,1733862270,-77.1412,38.1664,5905.5,False,225.76,36.01,-10.08,,False,0
SWA4371 ,1733862272.0,1733862287,-96.6424,32.8843,2948.94,False,153.9,108.92,9.1,,False,0
QLK37D  ,1733862287.0,1733862287,150.7281,-34.0437,2430.78,False,136.76,75.18,-7.48,,False,0
